"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Flu and COVID-19 can spread more easily in winter when mixing indoors.

So if you’re 65 years or over, you’ll need… https://t.co/7LF2dAKuD8",FALSE,0,NA,2022-10-28 09:08:10,TRUE,NA,"1585921352334188545",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Tameside_ICP",0,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more quickly in winter and can cause serious illness. If you’re 50 years or over, you are e… https://t.co/eeVMJGpEBb",FALSE,1,NA,2022-10-28 09:06:00,TRUE,NA,"1585920808119148544",NA,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>","TrustDevCom",1,FALSE,FALSE,NA,NA
"My senior sister, @DrEmeruemJnr and I have opinion pieces published by @prosyn this week. Please see links to the p… https://t.co/0mc6JJmpo0",FALSE,14,NA,2022-10-28 09:05:12,TRUE,NA,"1585920609560989699",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ekemma",4,FALSE,FALSE,NA,NA
"Jakarta Health Office distributes 204 thousand COVID-19 vaccine doses https://t.co/lcfrfSaR0I",FALSE,0,NA,2022-10-28 09:04:01,FALSE,NA,"1585920311534399489",NA,"<a href=""https://en.antaranews.com"" rel=""nofollow"">Antaranews English</a>","AntaraEnglish",0,FALSE,FALSE,NA,NA
"Boost your immunity this winter with the COVID-19 booster and flu vaccines. 
Protection provided by COVID-19 vaccin… https://t.co/2Jb8N88XhC",FALSE,0,NA,2022-10-28 09:03:40,TRUE,NA,"1585920221642199041",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","iwight",0,FALSE,FALSE,NA,NA
"@elonmusk When do we find out the real numbers on how many people have died from the Experimental Covid-19 vaccines… https://t.co/vdzvVlsORf",FALSE,3,"elonmusk",2022-10-28 09:03:20,TRUE,"1585841080431321088","1585920135809810432","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Surfingcity",3,FALSE,FALSE,NA,NA
"@bennyjohnson Covid-19 was invented by globalists to stop Trump knowing fully well they will use mainstream media t… https://t.co/K8iU4Cz2W2",FALSE,0,"bennyjohnson",2022-10-28 09:03:13,TRUE,"1585837556201029633","1585920108312121344","15212187","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EziokwuBuNdu16",0,FALSE,FALSE,NA,NA
"US President Biden received a booster shot of the vaccine against the COVID-19 variant of Omikjon, and warned that… https://t.co/2K17pIoStJ",FALSE,0,NA,2022-10-28 09:02:11,TRUE,NA,"1585919847426248706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brightgmw",0,FALSE,FALSE,NA,NA
"@disclosetv @verified @elonmusk Chinese people are being enslaved by Digital vaccine passport

Chinese people need… https://t.co/Ax8S7LC12l",FALSE,30,"songpinganq",2022-10-28 09:01:34,TRUE,"1585918704184750080","1585919693537230848","1374317368361447434","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","songpinganq",22,FALSE,FALSE,NA,NA
"Boost your immunity this winter. Vaccines are the best way to protect you and your baby from the harms that flu and… https://t.co/xiCPprNq36",FALSE,0,NA,2022-10-28 09:01:12,TRUE,NA,"1585919599320629257",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","MSEHospitals",0,FALSE,FALSE,NA,NA
"Protect yourself from winter viruses. If you have certain health conditions, you could be eligible for a free flu v… https://t.co/HlsNYJ8Uda",FALSE,1,NA,2022-10-28 09:00:20,TRUE,NA,"1585919382768713728",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KirkleesHCP",0,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more quickly in winter and can cause serious illness. 

If you’re 50 years or over, you are… https://t.co/bmfb4Vbvk7",FALSE,2,NA,2022-10-28 09:00:10,TRUE,NA,"1585919340586704896",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_OneLiverpool",3,FALSE,FALSE,NA,NA
"The number of people infected with tuberculosis, including the kind resistant to drugs, rose globally for the first… https://t.co/zrm813blme",FALSE,0,NA,2022-10-28 09:00:00,TRUE,NA,"1585919300258275328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WLOS_13",1,FALSE,FALSE,NA,NA
"“The SARS 2 (CHICOM 🇨🇳 disinformation name ‘COVID -19’) vaccine 💉 has been known to cause blood clots for certain p… https://t.co/3aSBQl5J7c",FALSE,0,NA,2022-10-28 08:59:42,TRUE,NA,"1585919223959674880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FlyerKumar",0,FALSE,FALSE,NA,NA
"China starts using a COVID-19 vaccine inhaled through the mouth https://t.co/kYlU2euJCx",FALSE,0,NA,2022-10-28 08:58:29,FALSE,NA,"1585918916236382214",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WholeStory_news",0,FALSE,FALSE,NA,NA
"TGIF as you are planning for the weekend groove, don't forget to get Vaccinated, the COVID-19 Vaccine is FREE, SAFE… https://t.co/CbtwXibWVF",FALSE,2,NA,2022-10-28 08:56:59,TRUE,NA,"1585918539038609408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modinatadetoro1",1,FALSE,FALSE,NA,NA
"Now that the CDC has added the Covid-19 Vaccine to the child drug schedule so many people are calling to homeschool… https://t.co/re0UeA1che",FALSE,2,NA,2022-10-28 08:54:53,TRUE,NA,"1585918010438561792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chuggapyro",0,FALSE,FALSE,NA,NA
"People who have weakened immunity due to certain health conditions are more at risk this winter
and will need the f… https://t.co/PcqnDP6fEb",FALSE,5,NA,2022-10-28 08:52:03,TRUE,NA,"1585917298203828226",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","CareQualityComm",5,FALSE,FALSE,NA,NA
"Vaccines are the best protection we have against viruses like flu and COVID-19 that can cause serious illness. Find… https://t.co/ecNc2X5f5x",FALSE,0,NA,2022-10-28 08:52:01,TRUE,NA,"1585917287885938692",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HealthwatchNY",1,FALSE,FALSE,NA,NA
"Protect yourself from winter viruses. If you have certain health conditions, you could be eligible for a free flu v… https://t.co/Mc2Okmi4Oc",FALSE,0,NA,2022-10-28 08:50:06,TRUE,NA,"1585916806719569925",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","healthwatchDton",0,FALSE,FALSE,NA,NA
"Protect yourself from winter viruses. If you have certain health conditions, you could be eligible for a free flu v… https://t.co/vnWtWkREiA",FALSE,0,NA,2022-10-28 08:50:01,TRUE,NA,"1585916787983634432",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","YouthWatchDarlo",0,FALSE,FALSE,NA,NA
"Flu and COVID-19 can spread more easily in winter when mixing indoors. So if you’re 65 years or over, you’ll need t… https://t.co/Du8Hh8UGTE",FALSE,0,NA,2022-10-28 08:49:47,TRUE,NA,"1585916728797642752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PH_Bolton",0,FALSE,FALSE,NA,NA
"Stay away from these two this winter. 🦠 🤧

If you're pregnant protect yourself with a free Covid-19 jab and flu vac… https://t.co/EZPWRwXQKy",FALSE,0,NA,2022-10-28 08:46:00,TRUE,NA,"1585915774790615040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MCCCrumpsall",0,FALSE,FALSE,NA,NA
"The Covid-19 vaccine recipients will have to wait a very long time for those of us who declined the shot to pass away.😂",FALSE,0,NA,2022-10-28 08:44:18,FALSE,NA,"1585915350054449152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","philobbas",0,FALSE,FALSE,NA,NA
"Stay away from these two this winter. 🦠 🤧

If you're pregnant protect yourself with a free Covid-19 jab and flu vac… https://t.co/S7aPY5kybj",FALSE,0,NA,2022-10-28 08:43:00,TRUE,NA,"1585915019690008577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MCCCharlestown",0,FALSE,FALSE,NA,NA
"Panthera becomes the world’s first clinical trial site to administer Valneva’s Covid-19 vaccine https://t.co/bt2lUF6wDl",FALSE,1,NA,2022-10-28 08:42:43,FALSE,NA,"1585914949632598016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KarlSpence6",1,FALSE,FALSE,NA,NA
"Apparently POTUS wants Americans to get COVID-19 … how hateful do you have to be to push a vaccine that puts you at… https://t.co/TyW1gpurOr",FALSE,0,NA,2022-10-28 08:37:42,TRUE,NA,"1585913686832877568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Esteban12547876",0,FALSE,FALSE,NA,NA
"The leaky Covid 19 vaccine turns healthy people into Super-Spreaders 💉🦠",FALSE,0,NA,2022-10-28 08:36:30,FALSE,NA,"1585913385602154496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bojuanajohnny",0,FALSE,FALSE,NA,NA
"If you have a weakened immune system you can book an autumn booster if it’s been three months (91 days) since your… https://t.co/IoOYAqs0DP",FALSE,0,NA,2022-10-28 08:33:01,TRUE,NA,"1585912507482382342",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TamesideCouncil",0,FALSE,FALSE,NA,NA
"Stay away from these two this winter. 🦠 🤧

If you're pregnant protect yourself with a free Covid-19 jab and flu vac… https://t.co/Ai8mDW1TSz",FALSE,0,NA,2022-10-28 08:33:00,TRUE,NA,"1585912503401226240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MCCCheetham",0,FALSE,FALSE,NA,NA
"@US_FDA also now confirms 

it still plans to convene a meeting of its outside advisers this winter, to weigh the c… https://t.co/fPhlBda0m9",FALSE,0,"Alexander_Tin",2022-10-28 08:32:50,TRUE,"1585912459176865793","1585912461810712576","706474578","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alexander_Tin",0,FALSE,FALSE,NA,NA
"Shameful. We must support JB Pritzker, not the antivax opponents! We need to follow CDC’s ACIP guidelines 100%. No… https://t.co/By1GBzvaq7",FALSE,2,NA,2022-10-28 08:31:56,TRUE,NA,"1585912234622029824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agargmd",2,FALSE,FALSE,NA,NA
"GPs are prioritising the most vulnerable patients
for their COVID-19 boosters so please wait to be
invited. If you… https://t.co/lx9U0HYrpL",FALSE,1,NA,2022-10-28 08:30:00,TRUE,NA,"1585911751102459904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyForumCentral",0,FALSE,FALSE,NA,NA
"We need to be specific in condemning the the Covid-19 'vaccine', not the many life-saving ones that actually have m… https://t.co/XN6tOsc51A",FALSE,0,NA,2022-10-28 08:30:00,TRUE,NA,"1585911751035752448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARookwood",0,FALSE,FALSE,NA,NA
"#BMJ #VaccineTrials #Covid19

""Covid-19 vaccine trials cannot tell us if they will save lives

None of the current… https://t.co/2u1YorjZd1",FALSE,0,NA,2022-10-28 08:29:59,TRUE,NA,"1585911743741665281",NA,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPanePlus</a>","PStewed",0,FALSE,FALSE,NA,NA
"The 'surprising' finding of an online poll about COVID-19 vaccines is not what it seems https://t.co/6dpK25tc4o via @ABCaustralia",FALSE,1,NA,2022-10-28 08:25:49,FALSE,NA,"1585910696357036032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Antipodi21",0,FALSE,FALSE,NA,NA
"UK Parliament debates Covid-19 Vaccine Safety, by @NakedEmperorUK https://t.co/r6GPJE2Spm",FALSE,0,NA,2022-10-28 08:25:48,FALSE,NA,"1585910692401610753",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alexandrabroo19",0,FALSE,FALSE,NA,NA
"Dr. David Nixon: “Something Completely Different From Self-Assembly Inside Covid-19 Jabs” 
#COVID19 #vaccine
https://t.co/hRLtwtP6c0",FALSE,2,NA,2022-10-28 08:25:16,FALSE,NA,"1585910558490071042",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","AdvReactionNews",0,FALSE,FALSE,NA,NA
"Latest publication with @mary_bushell @ContPT @cjmillar @naomi_mahon @TcBevitt @JaneFrostUC #healthstudents… https://t.co/Lyhqwak1Cv",FALSE,11,NA,2022-10-28 08:23:30,TRUE,NA,"1585910112635432960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Phil_K",4,FALSE,FALSE,NA,NA
"The emergence of COVID-19 vaccine resistance depends on human choices | Nature Human Behaviour https://t.co/a6sd5dJrn0",FALSE,24,NA,2022-10-28 08:21:40,FALSE,NA,"1585909652402978817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichiWagner4",7,FALSE,FALSE,NA,NA
"@Lapacho34866835 @AimarJean9 @tik_atk @liviu_balea @CalamyJane @JAMANetwork ""In this prospective cohort study that… https://t.co/LvuiY0vQ1t",FALSE,0,"Lapacho34866835",2022-10-28 08:21:33,TRUE,"1585908050002472961","1585909623458238465","1534565806985687040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FaitsetSources",0,FALSE,FALSE,NA,NA
"Australia COVID-19 Vaccine Injury Payouts Could Reach $77 Million: Budget https://t.co/B63j5HRvWC https://t.co/BuuQhyCjic",FALSE,0,NA,2022-10-28 08:21:15,FALSE,NA,"1585909545666482177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ago_delecto",0,FALSE,FALSE,NA,NA
"Australia COVID-19 Vaccine Injury Payouts Could Reach $77 Million: Budget https://t.co/B63j5HzmIu",FALSE,0,NA,2022-10-28 08:21:15,FALSE,NA,"1585909545427120129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ago_delecto",0,FALSE,FALSE,NA,NA
"@Hero_of_Legend1 @epatowly @OccupyDemocrats because when you post videos or proof of damages caused by the vac  ci-… https://t.co/Lmk2ll32HE",FALSE,0,"Hero_of_Legend1",2022-10-28 08:21:11,TRUE,"1585803465208795136","1585909530747015169","1074923225707147264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sydneymind",0,FALSE,FALSE,NA,NA
"@gutinstinctx @RoofDamp @mattletiss7 @piersmorgan I just read all this, genuinely, to see what I'm missing. Is it a… https://t.co/usQnstGEBK",FALSE,0,"gutinstinctx",2022-10-28 08:20:11,TRUE,"1585905601313390592","1585909276807421953","428437006","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","theJeremyVine",0,FALSE,FALSE,NA,NA
"Book your appointment today at https://t.co/CQo68LpNum https://t.co/LocblPxS7E",FALSE,1,"HSECHO7",2022-10-28 08:15:45,FALSE,"1585908153954471936","1585908161432600576","1195347808271908864","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HSECHO7",0,FALSE,FALSE,NA,NA
"#UNICEF, #WHO, #CDC, #GAVI: Comprehensive Demand training on behavioural insights, social data, digital and infodem… https://t.co/9sopAcxMfN",FALSE,0,NA,2022-10-28 08:13:31,TRUE,NA,"1585907602042638338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rogers15031261",0,FALSE,FALSE,NA,NA
"Global Situation | 92 Advanced Market Commitment Countries
34 countries for concerted support
In-depth: Data and re… https://t.co/ftoMksJWRv",FALSE,1,NA,2022-10-28 08:11:13,TRUE,NA,"1585907022297448450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rogers15031261",0,FALSE,FALSE,NA,NA
"Book your autumn COVID-19 booster now if you are:

🔷 aged 50 or over
🔷 pregnant
🔷 at higher risk due to a health co… https://t.co/hDZfdeNTsw",FALSE,0,NA,2022-10-28 08:10:10,TRUE,NA,"1585906756999385089",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ICNorthants",0,FALSE,FALSE,NA,NA
"COVID-19 and flu spread more quickly in winter and can cause serious illness. 

Vaccines are our best protection ag… https://t.co/gLVVVEUISJ",FALSE,8,NA,2022-10-28 08:09:38,TRUE,NA,"1585906623930781696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UKHSA",6,FALSE,FALSE,NA,NA
"The vaccine at all costs to survive the COVID-19 pandemic.” This is the credo of Justine Rasoanindrina, a grandmoth… https://t.co/bPMuFdqjAs",FALSE,0,NA,2022-10-28 08:09:28,TRUE,NA,"1585906581622996992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rogers15031261",0,FALSE,FALSE,NA,NA
"Flu and COVID-19 can spread more easily in winter when mixing indoors.

So if you’re 65 years or over, you’ll need… https://t.co/gj0ruiG04d",FALSE,0,NA,2022-10-28 08:08:18,TRUE,NA,"1585906288873115650",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TamesideCouncil",0,FALSE,FALSE,NA,NA
"I took vaccine of COVID-19. This was fourth. I had fever at the time of twice and third. I suffered. I said to doct… https://t.co/BfNq9auGTN",FALSE,0,NA,2022-10-28 08:06:08,TRUE,NA,"1585905742120640512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ksmr_teachme_e",0,FALSE,FALSE,NA,NA
"@DHSCgovuk @UKHSA To continue to push the Covid-19 vaccine in the face of the evidence now available and knowing th… https://t.co/0p9fv855Zc",FALSE,1,"DHSCgovuk",2022-10-28 08:06:04,TRUE,"1585881549735534592","1585905725003378693","37963496","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Afolabi1304",1,FALSE,FALSE,NA,NA
"Sustained investment in R&amp;D is crucial if we are to maintain the pace of vaccine innovation that has characterized… https://t.co/4gtQ8NMv1U",FALSE,2,"DrRHatchett",2022-10-28 08:05:21,TRUE,"1585905545105522688","1585905546733162496","918495250452307968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrRHatchett",2,FALSE,FALSE,NA,NA
"@NHSEngland @UKHSA To continue to push the Covid-19 vaccine in the face of the evidence now available and knowing t… https://t.co/9niAPWHSmo",FALSE,1,"NHSEngland",2022-10-28 08:04:30,TRUE,"1585892894350741505","1585905333905641474","551426814","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Afolabi1304",0,FALSE,FALSE,NA,NA
"Indonesian-made COVID-19 vaccine, Indovac, has passed a clinical trial by the Indonesian food and drug monitoring a… https://t.co/JcUjn8UrMI",FALSE,0,NA,2022-10-28 08:02:20,TRUE,NA,"1585904785429266439",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mglobenetwork",0,FALSE,FALSE,NA,NA
"@beverleyturner @drcole12 He has zero accuracy which is why he lost credibility &amp; respect.

https://t.co/Wt1NORLB8e",FALSE,4,"beverleyturner",2022-10-28 08:01:52,FALSE,"1585756644860104706","1585904670773768192","62469990","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Takeastepback16",1,FALSE,FALSE,NA,NA
